"iso3","year","conflict","trade","exp_health","exp_edu"
"TLS",2009,0,-1.39553952675636,-0.170646601401572,-3.53546799302809
"TLS",2010,0,-1.56523566934066,-0.43999034538081,-2.94838993810305
"TLS",2011,0,-1.51700625403724,-0.378977811881255,-3.40777686533159
"TLS",2012,0,-1.61133660589885,-0.200787731008836,-3.60834914880251
"TLS",2013,0,-2.06424059452874,0.142307442962491,-3.73616342457441
"TLS",2014,0,-2.03052574092553,-0.166984367827369,-3.70618942566254
"TLS",2015,0,-2.30278158616651,0.614708574661656,-4.24216653701157
"TLS",2016,0,-2.30310015800588,0.308675510679181,-4.32414446986591
"TLS",2017,0,-2.32625915012678,0.244001713981974,-4.25341524492705
"TLS",2018,0,-2.24417632800225,0.395277959229795,-4.50013255417611
"TLS",2019,0,-2.16534848084573,0.314913368927956,-4.70167020524802
"TLS",2020,0,-2.00908687166017,0.319695783640892,-5.20642799877539
"TLS",2021,0,-1.858168132331,0.205994139839917,-5.28182813115937
"ECU",1990,0,-2.52596939621103,-0.656257932419772,-2.0213450812015
"ECU",1991,0,-2.51635124070638,-0.228382762158018,-2.3728852924081
"ECU",1992,0,-2.52257763184568,-1.11829949401251,-0.677491632194074
"ECU",1993,0,-2.54904510426077,-1.10903829806282,-0.707003941616059
"ECU",1994,0,-2.53915863491123,-0.685987498937453,-0.926548689820029
"ECU",1995,1,-2.50502968933442,-0.895962837013839,-0.850095023402222
"ECU",1996,0,-2.53207152546658,-0.819438461378242,-0.847942178425185
"ECU",1997,0,-2.5192114640939,-0.771257426555365,-0.962973540620309
"ECU",1998,0,-2.54538600399747,-0.668558177286345,-0.958191129928183
"ECU",1999,0,-2.45426454902996,-0.692688145546535,-1.1595690278777
"ECU",2000,0,-2.30847991839909,-0.609407011240828,-1.17649487229321
"ECU",2001,1,-2.43117211991345,-0.756629534683535,-1.07644307144017
"ECU",2002,0,-2.45161974783303,-0.577362287927221,-0.900667891072401
"ECU",2003,1,-2.48423880646554,-0.49421026942988,-0.825871944652977
"ECU",2004,1,-2.43235510703222,-0.699057155827093,-0.851855130103072
"ECU",2005,0,-2.35436114070801,-0.501252584446517,-0.858659817109542
"ECU",2006,0,-2.30520476433786,-0.680845172275047,-0.597637973456488
"ECU",2007,0,-2.26739407029171,-0.701035014810678,-0.52435646283636
"ECU",2008,1,-2.19856283917095,-0.720888022725662,-0.368554651808206
"ECU",2009,0,-2.41119602779293,-0.550943993393179,-0.580534555653404
"ECU",2010,1,-2.29731019732332,-0.546409942985942,-0.437070838921348
"ECU",2011,0,-2.24300968361433,-0.760828781086496,-0.229124254274832
"ECU",2012,0,-2.2782605145284,-0.825164055576248,-0.0579098041259404
"ECU",2013,0,-2.30658849698844,-0.679515153609384,-0.135467871446137
"ECU",2014,0,-2.3322146414428,-0.734786568291168,0.0415005988164573
"ECU",2015,0,-2.51559951464632,-0.640291497682331,0.505171931205539
"ECU",2016,0,-2.62776011422926,-0.339746777818849,0.0734596188614055
"ECU",2017,0,-2.5613785570197,-0.652874940831566,0.744087895111311
"ECU",2018,0,-2.49794251858221,-0.529775630048363,0.296403478462141
"ECU",2019,1,-2.50242241701588,-0.643691329915666,0.624378735758659
"ECU",2020,0,-2.57882024007213,-0.59191998010417,0.638305024992397
"ECU",2021,1,-2.4217145471555,-0.657817523013855,0.945899961188693
"EGY",1990,0,-2.39933924220173,-0.440004964633079,-1.23435895110681
"EGY",1991,0,-2.26406892214973,-0.533300614503809,-1.10695280843451
"EGY",1992,0,-2.3105538123538,-0.707133610535719,-0.961214426292343
"EGY",1993,1,-2.35675363484911,-0.6773090432955,-1.06416313307429
"EGY",1994,1,-2.43289900245571,-0.819411682535134,-0.895882190676233
"EGY",1995,1,-2.43860160776399,-0.675265169456054,-0.917385158925252
"EGY",1996,1,-2.48878751181884,-0.764824927898445,-0.914424162460824
"EGY",1997,1,-2.53980000032589,-0.371186815563917,-1.19740806269042
"EGY",1998,1,-2.56958101912011,-0.376340589760996,-1.01220555160005
"EGY",1999,0,-2.63056312050501,-0.437014586911856,-1.22243258663
"EGY",2000,0,-2.61909435583447,-0.885862069187276,-0.610188283373796
"EGY",2001,0,-2.60539820632034,-0.397964558436804,-1.05112395194157
"EGY",2002,0,-2.58535661133934,-0.51379634984723,-0.898418397311596
"EGY",2003,0,-2.50080598853772,-0.381507212380289,-1.18264910098638
"EGY",2004,1,-2.33069097126596,-0.620063477274153,-1.29454515799314
"EGY",2005,1,-2.26267332641797,-0.825050230322882,-0.817671097566353
"EGY",2006,0,-2.28130066261479,-0.763689264314534,-1.13180549488551
"EGY",2007,0,-2.23557657137984,-0.827361390592221,-0.967569733412785
"EGY",2008,0,-2.1549689716421,-0.638213624272894,-1.05255186513141
"EGY",2009,0,-2.3480738857926,-0.793199023513317,-0.8328664118623
"EGY",2010,0,-2.47352542662415,-0.769932732918111,-0.909808269376063
"EGY",2011,1,-2.51541248930551,-0.686871297121471,-0.924973840585463
"EGY",2012,1,-2.59001485670587,-0.54522318820046,-1.04639906730253
"EGY",2013,1,-2.59577211617421,-0.52357348646522,-1.0859185217827
"EGY",2014,1,-2.65615197269543,-0.462644119500772,-0.997552081489634
"EGY",2015,1,-2.69400638632892,-0.509199212431305,-0.949163856465466
"EGY",2016,1,-2.78270573714367,-0.507969702707175,-1.11334918176696
"EGY",2017,1,-2.55460885403482,-0.639417186946999,-1.12717731771139
"EGY",2018,1,-2.50503363098959,-0.554555098274037,-0.986638798192453
"EGY",2019,1,-2.58304633207518,-0.828118004712637,-0.739341353195385
"EGY",2020,1,-2.74561645426635,-0.365751424943194,-0.934568981271166
"EGY",2021,1,-2.79054686333982,-0.550676397122424,-0.96188725191733
"SLV",1990,1,-2.44802214368439,-0.59570718213833,-1.31833320991328
"SLV",1991,1,-2.47633686814339,-0.653088203853068,-1.46333158097667
"SLV",1992,0,-2.46223616393391,-0.592503905713229,-1.09958439262276
"SLV",1993,0,-2.39065032694261,-0.69076794475554,-1.07107614058855
"SLV",1994,0,-2.36765198423722,-0.611549271855554,-1.09922275681837
"SLV",1995,0,-2.30987164337073,-0.573917384654614,-1.1330002447095
"SLV",1996,0,-2.3657818167313,-0.640685760143944,-1.1741372005018
"SLV",1997,0,-2.25490586901108,-0.535761921572174,-1.25182869472633
"SLV",1998,0,-2.28978783672205,-0.653820507138067,-1.155046424315
"SLV",1999,0,-2.28823111559459,-0.77206601571499,-1.18393870720111
"SLV",2000,0,-2.19059259237967,-0.510786873847807,-1.2999395302273
"SLV",2001,0,-2.22536724644183,-0.565685910186,-1.33161096513013
"SLV",2002,0,-2.2250126925389,-0.482564422391155,-1.26821181916226
"SLV",2003,0,-2.19636077860789,-0.717117949256311,-1.16404851900971
"SLV",2004,1,-2.17761794321191,-0.741637473637094,-1.00800954835448
"SLV",2005,0,-2.17841824138999,-0.688760191701872,-1.30583485601347
"SLV",2006,0,-2.13415395218862,-0.548246263251,-1.07303376634382
"SLV",2007,0,-2.08660297899583,-0.713604751450378,-0.972271135288055
"SLV",2008,0,-2.05292672208516,-0.714810102631877,-0.98081997149444
"SLV",2009,0,-2.22311220834311,-0.733053972008663,-0.88211294383021
"SLV",2010,0,-2.13320385730983,-0.580098411086455,-0.955826682981985
"SLV",2011,0,-2.06818350359287,-0.653125273880135,-0.903904462454848
"SLV",2012,0,-2.08629464462886,-0.825128474761254,-0.855609967161331
"SLV",2013,0,-2.0552736078198,-0.453194426759421,-1.04770089778329
"SLV",2014,0,-2.08119790900683,-0.600778649295244,-0.909273381925663
"SLV",2015,0,-2.09854534336374,-0.783473748909103,-0.834133918894668
"SLV",2016,0,-2.14157873538263,-0.672747960926111,-0.76641769366292
"SLV",2017,0,-2.12431627468602,-0.608378961602891,-0.751038418554164
"SLV",2018,0,-2.10906970038114,-0.614274575778965,-0.75582305634883
"SLV",2019,0,-2.10442063538794,-0.824151579832399,-0.67776290643118
"SLV",2020,0,-2.22322595568178,-0.645212765143774,-0.569680107946592
"SLV",2021,0,-2.05176155347918,-0.627495590086659,-0.977068512804517
"GNQ",1990,0,-0.990199332523057,-1.17958292604192,-1.20479489538855
"GNQ",1991,0,-1.10279252565162,-0.942860028429967,-1.28606984841067
"GNQ",1992,0,-1.18004615108947,-1.05308854637628,-0.930434555268491
"GNQ",1993,0,-1.22136895878107,-0.704396054437808,-1.13700597989956
"GNQ",1994,0,-1.38882465787793,-0.890668091519568,-0.965120769142635
"GNQ",1995,0,-1.25072166179252,-0.937825880601182,-1.34347289169121
"GNQ",1996,0,-1.37741759674372,-0.822052981258716,-1.16963799081025
"GNQ",1997,0,-1.43962254107793,-0.777888518565971,-1.20179534639344
"GNQ",1998,0,-1.45061929431774,-0.834347785053159,-1.08065960045851
"GNQ",1999,0,-1.29354472186589,-0.759930191267151,-1.22573257021496
"GNQ",2000,0,-1.48797338655301,-0.82987175809263,-1.20553839189652
"GNQ",2001,0,-1.56928462605591,-0.778092640074491,-0.852761896402565
"GNQ",2002,0,-1.53830502946725,-0.607132311027123,-1.00571333262458
"GNQ",2003,0,-1.62918384647217,-0.681749517382661,-0.893396679175428
"GNQ",2004,0,-1.46104988188511,-0.921012248245798,-1.04604945518433
"GNQ",2005,0,-1.59144279947369,-1.00617814773153,-0.870927715054539
"GNQ",2006,0,-1.69261102696944,-0.698540259983143,-1.00279184435347
"GNQ",2007,0,-1.56767532435989,-0.727307998379421,-1.07166570037398
"GNQ",2008,0,-1.60984958638322,-0.722591156280433,-1.01905241770433
"GNQ",2009,0,-1.66208608137644,-0.876249466138338,-0.918707174060672
"GNQ",2010,0,-1.48816597313403,-0.711836564436773,-1.12540344661863
"GNQ",2011,0,-1.72787687447628,-0.650070676052769,-0.98443541008703
"GNQ",2012,0,-1.70826735343306,-0.634081855687921,-1.060943226903
"GNQ",2013,0,-1.79367721630626,-0.532652751620621,-1.13811554419506
"GNQ",2014,0,-1.81649070945752,-0.485976996927545,-1.07787195540679
"GNQ",2015,0,-1.86776102889457,-0.791474303466422,-0.756007566427625
"GNQ",2016,0,-1.9287207456587,-0.418431372650983,-1.14364593453373
"GNQ",2017,0,-1.83445581331053,-0.649666053635862,-0.799090136479736
"GNQ",2018,0,-1.82321794147249,-0.458352794698249,-1.21226056382123
"GNQ",2019,0,-1.90627913068418,-0.546947030984232,-1.06528178177311
"GNQ",2020,0,-2.08316926597243,-0.461443482517929,-0.914346706935854
"GNQ",2021,0,-2.01406286192724,-0.456262356768529,-1.06976569395004
"EST",1990,0,-1.5190281728811,-1.70417570772896,-0.551833201945796
"EST",1991,0,-1.48840905395576,-1.59261704502613,-0.64138061222798
"EST",1992,0,-1.7863177650756,-1.24226987177093,-0.916812286189308
"EST",1993,0,-1.62737956205057,-1.51961984245909,-0.696101065060114
"EST",1994,0,-1.6921594872745,-1.18583646217108,-0.692300478558112
"EST",1995,0,-1.5295806373794,-1.2377689129646,-0.748270220298239
"EST",1996,0,-1.576227530159,-1.19105609376935,-0.669139897589122
"EST",1997,0,-1.44208710369826,-1.25387983175548,-0.663414089583396
"EST",1998,0,-1.40141704136034,-1.34291876283079,-0.589695645640407
"EST",1999,0,-1.49221238743161,-0.919497997245126,-0.662633723865098
"EST",2000,0,-1.62732909480823,-1.03709571866235,-0.339980540488021
"EST",2001,0,-1.62763888711782,-1.10861075864348,-0.468085519780777
"EST",2002,0,-1.65303212887683,-1.15546073378672,-0.439161461745035
"EST",2003,0,-1.65745608148067,-1.11500661451805,-0.178677524261347
"EST",2004,0,-1.59965750558437,-1.08070997105769,-0.296794815586207
"EST",2005,0,-1.55344222412612,-1.09778482173524,-0.335392981555664
"EST",2006,0,-1.54807186024128,-1.15415303988631,-0.0146857702292505
"EST",2007,0,-1.56841698935008,-1.09683240464272,-0.079461864712278
"EST",2008,0,-1.54772302842017,-0.909290904335978,0.147863372286894
"EST",2009,0,-1.70751046572518,-0.713704487000536,-0.0719025214348398
"EST",2010,0,-1.49543362589229,-0.788643414427192,0.125938009027412
"EST",2011,0,-1.329714006725,-0.891317659786552,0.00692914950345547
"EST",2012,0,-1.30745274144184,-0.889008394024502,-0.0793029553815662
"EST",2013,0,-1.335973052978,-0.866608166518981,0.0245871627271598
"EST",2014,0,-1.37795956502221,-0.807006552004138,0.227573130974818
"EST",2015,0,-1.44289963909188,-0.751469055186404,0.567175005567734
"EST",2016,0,-1.44666697376196,-0.740005186612912,0.334965045667287
"EST",2017,0,-1.46709928281566,-0.780891194629899,0.184981191996692
"EST",2018,0,-1.4790220454833,-0.753931726189593,0.610829670835424
"EST",2019,0,-1.49487224421818,-0.718837299351106,0.526512148397039
"EST",2020,0,-1.53425876495176,-0.48421442331064,0.299564824170329
"EST",2021,0,-1.40058557331738,-0.514880602310023,0.524640116406407
"SWZ",1990,0,-1.61609448879073,-0.377332331227963,-0.60131363964712
"SWZ",1991,0,-1.60030723425433,-0.445690282844482,-0.594757248909215
"SWZ",1992,0,-1.57263039669631,-0.638245378702087,-0.186139089938854
"SWZ",1993,0,-1.57092670325278,-0.467463442350929,-0.637081084094732
"SWZ",1994,0,-1.54882884740337,-0.542548922154202,-0.615345252127988
"SWZ",1995,0,-1.57014953582044,-0.581973983179484,-0.415621124154558
"SWZ",1996,0,-1.5228290381717,-0.697485207806034,-0.532729344728271
"SWZ",1997,0,-1.54154557368834,-0.728693774574529,-0.542903227495466
"SWZ",1998,0,-1.43570110263098,-0.707484170455694,-0.635650541322431
"SWZ",1999,0,-1.47650270060096,-0.612014403055925,-0.655945831241377
"SWZ",2000,0,-1.40444789847025,-0.899143139853801,-0.544670324255784
"SWZ",2001,0,-1.40744176154438,-0.778981468293483,-0.380356681106329
"SWZ",2002,0,-1.27467371673626,-0.794150323351014,-0.802282569826125
"SWZ",2003,0,-1.29872604511158,-0.854694509491857,-0.923744024045967
"SWZ",2004,0,-1.44833978612683,-0.82447785432182,-0.694904831663428
"SWZ",2005,0,-1.64311170562436,-0.63220224386411,-0.823464859259531
"SWZ",2006,0,-1.79339552998836,-0.481045868565297,-0.874698687555133
"SWZ",2007,0,-1.72381044490062,-0.775125645773912,-0.762916501665259
"SWZ",2008,0,-1.73985546268101,-0.867082279717278,-0.544895074841073
"SWZ",2009,0,-1.78953449668327,-0.533451819010504,-1.01658012453077
"SWZ",2010,0,-1.79571145069515,-0.648334199512502,-0.765646019744493
"SWZ",2011,0,-2.05188655319982,-0.481213425430936,-1.0376855394128
"SWZ",2012,0,-2.06388003259324,-0.415004765707195,-0.977624717939004
"SWZ",2013,0,-1.98761472705343,-0.368034117900043,-1.02385253304261
"SWZ",2014,0,-1.97172196103617,-0.340264946035028,-1.0706843397545
"SWZ",2015,0,-2.01607831771891,-0.698330589232857,-0.987836771975467
"SWZ",2016,0,-1.98916970190879,-0.317718269436467,-1.33896798064539
"SWZ",2017,0,-1.97730128296959,-0.36897956222959,-1.29300943240609
"SWZ",2018,0,-2.00911663802333,-0.483196094452746,-1.13550999637426
"SWZ",2019,0,-1.96305403527823,-0.670049919374959,-1.07891341388067
"SWZ",2020,0,-1.98675083737324,-0.492622821881089,-1.19885660423532
"SWZ",2021,1,-1.96546750311129,-0.5889100079689,-0.955979001212834
"ETH",1990,1,-1.40663778207735,-0.906422086108812,-0.710251212022283
"ETH",1991,1,-1.36298780322556,-0.927210165000103,-1.07892803457226
"ETH",1992,1,-1.35456788274375,-0.943116577907842,-0.797265270065615
"ETH",1993,1,-1.5410827144985,-0.83432346646785,-0.693508970027398
"ETH",1994,1,-1.5587994589485,-0.87778037884846,-0.719570382191137
"ETH",1995,1,-1.76580586047052,-0.821341167827866,-0.597341416379336
"ETH",1996,1,-1.71625330048994,-1.11817881586857,-0.674710290754072
"ETH",1997,1,-1.95990467890211,-0.797659149017881,-0.890338362176708
"ETH",1998,1,-1.95808763443349,-0.673050127452164,-1.01224738234869
"ETH",1999,1,-1.89167412006693,-0.682930203662879,-1.0203915335001
"ETH",2000,1,-2.10417281995567,-0.706958562264445,-1.12916647281258
"ETH",2001,1,-2.11014883483419,-0.616516910744671,-1.13651570646532
"ETH",2002,1,-1.78567664458512,-0.971002481886033,-0.932005004282953
"ETH",2003,1,-2.33576577955972,-0.36091054885594,-1.35836201893627
"ETH",2004,1,-2.19690121068322,-0.460532612590184,-1.49472286220621
"ETH",2005,1,-2.19074028015184,-0.632350423585611,-1.31126639228837
"ETH",2006,1,-2.07943912612338,-0.741593322432715,-1.33782743557583
"ETH",2007,1,-2.29805156695551,-0.648061520892266,-1.44596794606055
"ETH",2008,1,-2.14312255529062,-0.829269965354826,-1.52672662462858
"ETH",2009,1,-2.39590692770052,-0.599139390638336,-1.51991720054116
"ETH",2010,1,-2.45124092888175,-0.510281543847274,-1.471341476353
"ETH",2011,1,-2.46898108488239,-0.687924893614942,-1.60976933177017
"ETH",2012,1,-2.51315168920727,-0.691635089758253,-1.62163028831644
"ETH",2013,1,-2.57719998289769,-0.544548471384527,-1.91543244148623
"ETH",2014,1,-2.58951793995379,-0.426802694698965,-1.92088243167167
"ETH",2015,1,-2.60805224610862,-0.509350074760283,-1.90629780578676
"ETH",2016,1,-2.69302145223855,-0.551274169084621,-1.84654876787892
"ETH",2017,1,-2.76564374479833,-0.544958189027176,-1.98229556604119
"ETH",2018,1,-2.76375363042869,-0.420402194647162,-2.12053061283504
"ETH",2019,1,-2.81178413180678,-0.517861876868727,-1.94061219997238
"ETH",2020,1,-2.91539509405284,-0.307024186016103,-2.26280579538114
"ETH",2021,1,-2.90880390735394,-0.668877091842332,-1.9605611604642
"FJI",1990,0,-1.60342709514099,-0.759623616808715,-0.380911214144173
"FJI",1991,0,-1.69863409461876,-0.845046099766191,-0.494972645538481
"FJI",1992,0,-1.79460223023369,-0.170063477072923,-1.11794014037253
"FJI",1993,0,-1.75035129964138,-0.610805803503443,-0.792384019441089
"FJI",1994,0,-1.71533935865477,-0.599662437325952,-0.784616518526168
"FJI",1995,0,-1.72988811615001,-0.547313718148539,-0.839067104708244
"FJI",1996,0,-1.66608214938519,-0.800297917682206,-0.795972893637433
"FJI",1997,0,-1.68287641647266,-0.810035104913632,-0.693686789862184
"FJI",1998,0,-1.68561064716651,-0.7966728940848,-0.514372149008642
"FJI",1999,0,-1.65724861624978,-0.748126099587473,-0.779724324434924
"FJI",2000,0,-1.55377188302693,-0.701116114325312,-1.0616805285897
"FJI",2001,0,-1.59950690556658,-0.70123806878463,-0.962653966092217
"FJI",2002,0,-1.63088630081776,-0.447220105257977,-1.02908274979383
"FJI",2003,0,-1.60756875084846,-0.576876269659209,-1.31184605955197
"FJI",2004,0,-1.63838610000999,-0.59578017591325,-1.21119190214026
"FJI",2005,0,-1.69927225825219,-0.637763088713795,-1.39151920961547
"FJI",2006,0,-1.69667832654487,-0.565427823477317,-1.49528662515832
"FJI",2007,0,-1.76255702946117,-0.556018920722404,-1.33056867597629
"FJI",2008,0,-1.59165132936639,-0.578127972327518,-1.50683042254972
"FJI",2009,0,-1.77600566662486,-0.4670922358586,-1.41995452038995
"FJI",2010,0,-1.67018887603547,-0.686423594453521,-1.51993442428284
"FJI",2011,0,-1.64361359686901,-0.765647632968783,-1.34051260803543
"FJI",2012,0,-1.63706325363948,-0.432406624532091,-1.77657628329822
"FJI",2013,0,-1.62851022029706,-0.702294189429298,-1.453253361773
"FJI",2014,0,-1.75883978455934,-0.616495497223315,-1.53405265911616
"FJI",2015,0,-1.84598958912726,-0.750500027658165,-1.4903305553849
"FJI",2016,0,-1.88403517460804,-0.25523593540348,-1.92631008002741
"FJI",2017,0,-1.88550471455617,-0.432200439361412,-1.88840380020696
"FJI",2018,0,-1.82699481428805,-0.702258132696862,-1.65150629792455
"FJI",2019,0,-1.78902119524292,-0.409230544356508,-1.89936767383119
"FJI",2020,0,-2.14715434894075,-0.383860151930665,-1.73817581453687
"FJI",2021,0,-2.0414146364342,-0.51160997548602,-2.00263643236686
"FIN",1990,0,-2.50612970207549,-0.529663669786758,-0.641536132028911
"FIN",1991,0,-2.54386431364719,-0.310663273022889,-0.540162772560916
"FIN",1992,0,-2.43865080088606,-0.299933647533135,-0.17809335572383
"FIN",1993,0,-2.32599806905488,-0.503956252122529,-0.195896771007059
"FIN",1994,0,-2.26945206059447,-0.62119650654223,-0.241776800319275
"FIN",1995,0,-2.24830566720538,-0.676422112477979,-0.367315021537845
"FIN",1996,0,-2.22747953251293,-0.655964058482267,-0.390090063263264
"FIN",1997,0,-2.19655221236946,-0.716675011665201,-0.353353010259891
"FIN",1998,0,-2.21197577805183,-0.765178375480153,-0.297155520396429
"FIN",1999,0,-2.22100787580311,-0.784487649220184,-0.322016930992527
"FIN",2000,0,-2.11752286177652,-0.671627622285119,-0.459525282961646
"FIN",2001,0,-2.17167776555084,-0.631692890834819,-0.433832965203527
"FIN",2002,0,-2.18344387160008,-0.548094273614615,-0.183906439731224
"FIN",2003,0,-2.19857686843147,-0.481690176215304,-0.362195321099884
"FIN",2004,0,-2.16351627566256,-0.447756330779953,-0.536035640983499
"FIN",2005,0,-2.09833113698186,-0.40141084999646,-0.571475460093198
"FIN",2006,0,-2.03862298035142,-0.379140341634583,-0.421520209756457
"FIN",2007,0,-2.02922140733554,-0.419546890831079,-0.495908572561449
"FIN",2008,0,-1.99403699789899,-0.365822837708846,-0.713597695072521
"FIN",2009,0,-2.173518842838,-0.208634889371294,-0.431752921997152
"FIN",2010,0,-2.11100075461914,-0.221891600488122,-0.851371715412275
"FIN",2011,0,-2.07590664346188,-0.195155881909623,-0.447641285441037
"FIN",2012,0,-2.06935650768507,-0.114369912128283,-0.686479663971168
"FIN",2013,0,-2.09252392055784,-0.0790241068815891,-0.854704729429985
"FIN",2014,0,-2.12653332765056,-0.0818878501668213,-0.733630891345988
"FIN",2015,0,-2.15849847585702,-0.132068233834568,-0.513021855453945
"FIN",2016,0,-2.16425106537454,-0.197561516866954,-0.515093519547604
"FIN",2017,0,-2.11570674479785,-0.239517110989337,-0.620224360641563
"FIN",2018,0,-2.08021910579773,-0.243143292862581,-0.31452911812614
"FIN",2019,0,-2.06455664390768,-0.200449031761176,-0.347733543015466
"FIN",2020,0,-2.15712235307162,-0.104094142522058,-0.685277660155471
"FIN",2021,0,-2.07211158157257,-0.0934318683950305,-0.510740659517549
"FRA",1990,0,-2.556190186164,-0.460293888763964,-0.88029874419392
"FRA",1991,0,-2.55211900217074,-0.425025777976655,-0.569714878041585
"FRA",1992,1,-2.5685155961644,-0.376918479958091,-0.600041866145674
"FRA",1993,0,-2.60377233121721,-0.302126930270056,-0.611798870218721
"FRA",1994,0,-2.5712713201944,-0.316767525035411,-0.622379378896645
"FRA",1995,0,-2.54129696541192,-0.0372919254227412,-0.610375011343906
"FRA",1996,1,-2.53023989239749,-0.0394370498192357,-0.622624743719926
"FRA",1997,0,-2.47203500767679,-0.0608940997525866,-0.637224490556214
"FRA",1998,0,-2.44965890710668,-0.0826038379698691,-0.553541316553603
"FRA",1999,0,-2.44584109583281,-0.0835585213237851,-0.616217217295568
"FRA",2000,0,-2.35768118569898,-0.0988389285528539,-0.765651139086256
"FRA",2001,0,-2.37031428484088,-0.0752062842054167,-0.361384554209331
"FRA",2002,0,-2.39718795746623,-0.00941131781915871,-0.202342331663383
"FRA",2003,0,-2.430390548095,-0.00750520796744234,-0.288816309044255
"FRA",2004,0,-2.41381894071101,0.00798173401691664,-0.0885111619480479
"FRA",2005,0,-2.3841744251188,0.0151297638081416,-0.0523498978616603
"FRA",2006,0,-2.3543111979833,0.0110791778458388,-0.160502447741322
"FRA",2007,0,-2.34990959972247,-0.00702868277009215,-0.120732778211839
"FRA",2008,0,-2.33646679699887,0.0137001327718122,-0.0590797105859155
"FRA",2009,0,-2.43536600423416,0.157936104728846,-0.026142456431385
"FRA",2010,0,-2.37160452771782,0.139967227944443,-0.108434009228514
"FRA",2011,0,-2.31753424418957,0.125608490252587,-0.0882263097033217
"FRA",2012,0,-2.30530779756172,0.148349720924926,0.262079666436799
"FRA",2013,0,-2.30448066727435,0.329483276488079,0.0653768505530105
"FRA",2014,0,-2.29498451680339,0.362375428244358,0.243966189726768
"FRA",2015,1,-2.27825294244637,0.352291606514001,0.0224833426104291
"FRA",2016,1,-2.28678872601711,0.372724132962498,-0.00213534702355156
"FRA",2017,1,-2.26255472207699,0.350326112430217,0.107155850009159
"FRA",2018,1,-2.24367328318985,0.329483276488079,0.372179873504831
"FRA",2019,0,-2.24744258439244,0.311883660613933,0.319068471926972
"FRA",2020,0,-2.3449161615125,0.578757920038205,0.41154609971534
"FRA",2021,0,-2.27563660745003,0.468782338383773,0.49072294714568
"GAB",1990,0,-2.09473732320424,-0.448606342897207,-1.38846802184752
"GAB",1991,0,-2.05435810183618,-0.543710545068967,-1.09860328114458
"GAB",1992,0,-2.06165832257823,-0.572294089778415,-1.53570110258271
"GAB",1993,0,-2.02402616461599,-0.524524755434788,-1.46923176809936
"GAB",1994,0,-1.85783916684191,-0.638568327483134,-1.5352444207494
"GAB",1995,0,-1.90378132233987,-0.819453547415423,-1.19163419406106
"GAB",1996,0,-1.89856267700247,-0.848147673957965,-1.37027564290812
"GAB",1997,0,-1.87101068280848,-0.684656408988355,-1.44874485609888
"GAB",1998,0,-1.89561398997533,-0.725910501967416,-1.24761182132357
"GAB",1999,0,-1.87869312251111,-0.721736408352267,-1.52107693257636
"GAB",2000,0,-1.84120430926128,-0.513411357139937,-1.74757439021262
"GAB",2001,0,-2.02087416761518,-0.252901104305206,-1.67959924604338
"GAB",2002,0,-2.00899430470484,-0.522812916160168,-1.45367148281803
"GAB",2003,0,-2.05689969721061,-0.425716253877885,-1.45195294796614
"GAB",2004,0,-2.04095669529718,-0.544599640864867,-1.26969968049393
"GAB",2005,0,-2.01756603648443,-0.691201160089852,-1.51971510263918
"GAB",2006,0,-1.96856166444921,-0.583145220773279,-1.38685834766587
"GAB",2007,0,-2.00505913899319,-0.71152972001385,-1.34683507483216
"GAB",2008,0,-1.96498958243072,-0.836972971388845,-1.43827501397506
"GAB",2009,0,-2.02230248936185,-0.562442788253623,-1.51685081988241
"GAB",2010,0,-1.96336965037617,-0.498331229645804,-1.75954052324048
"GAB",2011,0,-1.94977024434349,-0.665381327633427,-1.68925097366823
"GAB",2012,0,-1.93128536500131,-0.668842982350703,-1.63646775345924
"GAB",2013,0,-1.94839187386915,-0.81970808821976,-1.20033895434065
"GAB",2014,0,-2.13340093347573,-0.447990332830116,-1.58454832855181
"GAB",2015,0,-2.12841863264729,-0.68958239582829,-1.46484284184435
"GAB",2016,0,-2.17339795217745,-0.631002316264525,-1.57216227392709
"GAB",2017,0,-2.11552792315945,-0.420478460367928,-1.81460359731229
"GAB",2018,0,-2.09316903195788,-0.545116165667914,-1.62217052263716
"GAB",2019,0,-2.13447362028055,-0.524126288326477,-1.50827399091818
"GAB",2020,0,-2.17427877040679,-0.56223406093759,-1.46073490116151
"GAB",2021,0,-2.14969270793723,-0.610076726112213,-1.37930744171357
"GMB",1990,0,-1.58783797258247,-1.43832916315007,-1.46862092619261
"GMB",1991,0,-2.24793328056797,-0.548808775003175,-2.17753830691446
"GMB",1992,0,-2.206100344615,-0.75571495904962,-1.74010880134468
"GMB",1993,0,-2.2412387817618,-0.881584021169632,-1.75523848334097
"GMB",1994,0,-2.44351633706533,-0.436330175607352,-1.76403442387286
"GMB",1995,0,-2.31099690516208,-0.595127493811735,-1.62775860127725
"GMB",1996,0,-2.42807497867633,-0.696618900810034,-1.67128568179722
"GMB",1997,0,-2.46768863316607,-0.644896722119607,-1.47595889300168
"GMB",1998,0,-2.38573860531181,-0.624557708667197,-1.44344076781861
"GMB",1999,0,-2.40671084567081,-0.571110883453211,-1.38070881015449
"GMB",2000,0,-2.35075359158064,-0.733130155209479,-1.50325017126291
"GMB",2001,0,-2.48908766797712,-0.49024762053139,-1.52286872519146
